UserID,Avg DailySteps,Avg ActiveMinutes,Avg ExerciseMinutes,Avg Calories Burned
2370,5508,45,46,3020
1709,5325,80,48,2792
2441,11035,71,8,1706
2387,5337,27,10,2689
1186,11484,70,10,2778
1680,11675,18,13,2881
1558,7381,47,13,1995
1846,9665,29,32,2129
1221,11780,75,32,2160
1850,3120,57,41,2104
1525,10137,27,51,1747
1742,11290,33,37,1920
1877,11714,37,17,2032
1446,7057,70,5,2230
1756,11155,88,29,2391
2393,3474,46,49,2133
1163,3031,40,26,3087
2434,6211,88,56,2793
2464,7464,81,34,2593
2259,11526,58,46,2093
1050,4506,22,10,2457
1704,6833,29,58,2730
1755,6808,24,28,1742
1063,6871,62,25,2261
2400,11745,33,47,3051
1474,7307,73,0,3152
1961,3308,66,46,2314
1927,5407,83,21,2324
2249,10474,89,45,2133
1178,5268,31,30,2475
1724,6792,82,59,1641
1469,10283,90,39,2098
2484,10953,80,43,2181
1825,11894,47,0,1608
2403,5987,26,16,1987
1455,3639,39,31,2641
1762,4439,49,40,1642
1666,7457,16,18,2284
1053,8722,68,37,2268
2017,4090,80,29,2695
1425,9460,37,7,2538
2088,9314,83,13,1633
2326,9157,39,49,1744
1680,11675,18,13,2881
2365,10531,78,40,2078
1055,9934,69,6,2809
2380,9384,35,42,1627
2208,3935,35,43,2035
2010,10323,47,56,2039
1943,6475,60,27,2019
1334,9831,58,14,2968
1456,7833,38,37,2836
1836,10364,18,24,3068
1067,8244,78,30,2631
1714,10327,24,23,1884
1761,4308,55,0,2217
1057,7256,16,22,2572
2136,3667,87,16,1835
1153,6766,76,34,1738
1634,3574,56,59,2034
1891,9281,28,46,2689
1461,3688,76,47,2458
1998,7856,53,50,2056
1995,8842,52,23,3098
2061,9674,30,30,2040
2055,5715,31,54,2273
1187,8974,53,30,2081
2074,8710,18,8,2043
1951,8007,26,54,3029
1562,5416,32,52,2050
2018,11986,45,15,1671
2188,11121,64,11,1611
2039,3386,74,59,2997
1801,8830,40,55,2177
1887,11274,77,13,2443
2352,10586,28,14,2153
1911,9591,27,14,1785
1867,3097,45,44,1643
1764,6125,53,11,1724
1878,9055,41,24,3055
2162,5722,40,46,2814
1190,8502,81,41,2844
1189,9887,45,13,2170
1544,4652,74,49,2104
2490,4091,17,53,1725
2297,8972,57,29,1705
2290,4933,69,60,3047
2065,9156,36,52,2183
2457,6001,74,15,2164
1914,11259,17,57,2735
1202,10025,54,18,2330
1323,7085,39,21,3181
2473,8409,50,42,1940
1272,6779,70,1,3056
1233,3398,68,7,2126
1855,9481,70,6,2199
2072,10803,64,50,2560
1879,4757,63,59,2134
1005,7922,60,35,2955
2078,8984,88,51,2997
1652,8304,67,25,2321
2181,5464,75,0,3193
2342,8837,42,24,2911
1071,3878,71,7,2073
1193,8874,45,27,3002
1061,3110,66,58,1862
2319,9709,16,23,2839
1841,5777,49,26,3162
2132,4365,48,41,1913
1061,3110,66,58,1862
1794,11033,18,49,2145
1213,6164,80,9,2711
2431,9799,25,40,3147
1040,7465,15,50,2143
1239,10890,35,20,2163
1593,9614,23,41,2484
1199,8090,45,55,1846
2496,3797,90,29,2530
1537,8101,83,54,3003
1727,10045,44,23,2837
2157,5574,69,15,2272
1772,7100,57,10,2286
2108,7647,68,59,3137
1181,3726,79,41,1678
2425,7303,66,60,2847
1414,6805,72,48,2343
1659,7671,86,50,1795
1045,5183,56,60,3069
1136,8248,28,35,1830
2398,4667,83,46,2143
1113,3288,35,60,1835
1916,5766,38,43,3166
1096,7424,15,26,2694
1303,3419,28,57,2959
1396,10533,79,20,2503
2366,10855,36,4,2736
2055,5715,31,54,2273
2155,10544,37,15,2681
1829,8296,29,27,2585
1968,5331,50,20,2766
1597,4368,65,40,2951
1149,3817,26,41,3031
1022,11917,23,46,2321
1444,10284,84,57,3096
2031,6205,43,30,2183
2071,11214,76,43,2276
1164,9860,31,15,2838
2454,11204,62,33,2468
1175,3240,43,19,1749
1962,4082,27,11,2132
1856,10029,60,0,2979
2371,7003,66,57,2843
1997,8405,71,41,2103
2135,8878,78,16,2964
1045,5183,56,60,3069
1515,9605,18,48,2636
1523,3843,40,52,1647
2286,3499,77,4,2435
2003,9539,27,44,1941
1896,7176,65,59,3042
1704,6833,29,58,2730
1126,10260,17,50,2147
1145,8621,51,43,3067
1522,7435,19,1,1776
1593,9614,23,41,2484
1929,4184,46,32,1656
1915,8637,36,3,2527
1726,9224,44,13,2404
1644,7391,50,10,2731
1299,11559,60,41,2345
2314,4879,22,35,2638
2183,7239,16,0,3133
1995,8842,52,23,3098
1039,9615,28,10,3171
2254,6097,49,58,2499
2483,11503,31,40,1967
1686,11859,39,15,3073
1470,11472,76,0,2440
1912,5495,61,31,3169
2464,7464,81,34,2593
1867,3097,45,44,1643
1834,6212,75,41,3093
1638,11587,43,0,2079
1967,9466,24,47,2090
2282,4839,78,55,3185
1981,5131,53,53,2421
1240,10697,29,17,2793
2220,4268,54,7,2033
1441,7791,27,48,1605
1208,7570,75,30,2648
1281,7869,50,40,2508
1592,10827,31,29,2554
2101,5118,87,10,2688
1563,11117,89,52,2055
1664,7181,31,26,2107
1568,11066,64,27,1821
2270,11546,80,24,2132
1400,9922,63,39,2706
2366,10855,36,4,2736
2203,4876,63,39,2645
2172,7187,78,20,2933
2315,11801,72,8,2004
2056,3269,64,43,2064
1374,6364,47,49,2927
1809,6060,85,20,2656
1988,10278,79,16,2224
2088,9314,83,13,1633
1542,4554,37,30,2210
2054,6825,42,23,1928
1783,11346,37,30,1697
1789,3546,30,40,2618
1563,11117,89,52,2055
1994,5573,17,21,2233
1857,7441,23,11,2439
1683,6066,29,40,1969
2346,5787,45,15,1738
1225,5080,31,20,1828
1603,5489,62,9,2832
1434,3302,78,47,2350
1932,5565,53,17,2184
2237,11748,39,55,2711
2330,4864,74,2,2733
1850,3120,57,41,2104
1015,8022,76,46,2876
1839,4720,65,16,1619
1542,4554,37,30,2210
1495,10300,36,31,2914
1304,7346,21,19,3045
1758,7985,22,28,2058
1899,5385,23,30,2589
1745,9847,69,46,3040
2254,6097,49,58,2499
1654,6644,38,54,2598
1083,5746,41,43,2578
1605,11203,74,46,2725
1271,8535,24,36,3009
2221,4487,24,50,2885
2169,7275,76,29,2885
1096,7424,15,26,2694
2001,3702,87,59,3126
2068,9237,21,44,1820
2058,8203,32,13,2811
1524,4710,56,31,2024
1861,3133,27,42,2096
1302,11813,44,42,3156
2229,9926,45,55,2244
1167,4971,52,1,2725
2006,4124,46,13,2507
1041,4425,41,46,1758
2484,10953,80,43,2181
1081,8455,59,58,2082
1368,11922,86,37,2529
1005,7922,60,35,2955
1521,10802,26,22,1955
1556,8837,90,55,2034
2470,3227,70,15,2961
1960,9655,77,38,2660
2260,9868,23,52,2528
1440,5276,19,32,2136
2256,8715,19,34,3094
2131,8384,64,21,2875
1899,5385,23,30,2589
1972,9147,69,27,3010
2481,7570,85,46,1936
1060,5315,26,51,2825
1971,4575,87,60,2562
2140,9939,50,56,1628
1659,7671,86,50,1795
1867,3097,45,44,1643
1877,11714,37,17,2032
1540,3561,47,56,2013
2457,6001,74,15,2164
2373,6400,90,26,3125
2133,10677,27,3,1801
1425,9460,37,7,2538
1249,10386,47,0,2953
1564,5667,80,26,2017
1327,4994,20,6,2358
1060,5315,26,51,2825
2478,5294,85,10,2045
1059,3127,68,43,3029
2107,11243,80,33,3139
1899,5385,23,30,2589
1485,4429,43,25,2633
1272,6779,70,1,3056
1990,5348,82,5,3045
1342,11696,20,40,2027
2056,3269,64,43,2064
1853,5599,27,16,2697
1742,11290,33,37,1920
1293,4116,38,12,2151
1011,9530,71,60,2634
1647,3006,22,29,2947
1460,6412,28,17,2236
1047,6039,61,34,2109
2262,7265,88,26,2258
1265,3775,82,5,2484
1596,5799,17,31,1636
1892,3868,47,9,2678
2105,4162,23,50,3180
1998,7856,53,50,2056
1294,11964,42,19,2980
1134,5668,37,53,2788
1820,6140,67,26,2043
1468,11291,17,5,1693
2352,10586,28,14,2153
1406,8178,30,41,1713
2310,3258,81,36,1638
1243,7973,36,46,2637
1003,11835,73,25,1653
1764,6125,53,11,1724
1416,11388,24,49,3197
1823,4200,89,15,1856
1662,3889,17,51,2013
1537,8101,83,54,3003
2149,7143,47,17,1985
1751,8488,36,16,2849
1581,4100,21,22,2981
1732,9568,73,38,1888
2009,8594,37,52,2163
1887,11274,77,13,2443
1100,5161,81,12,2007
1824,8259,82,4,2759
2389,10713,39,7,2272
1733,5912,88,19,1887
1757,4224,80,36,2604
1760,4370,76,26,2369
1017,7788,49,48,1619
2495,6877,39,4,3129
2270,11546,80,24,2132
1410,7388,37,51,2883
1610,3912,73,1,1960
2086,5968,23,4,2997
1581,4100,21,22,2981
1768,9623,74,39,2079
1238,4630,59,19,2871
1833,11924,73,0,2648
1577,4379,32,49,2691
1950,10147,87,33,2250
2368,3497,74,10,3126
2045,5164,44,42,3032
1383,6898,26,41,3064
1919,7473,78,40,2857
2192,10062,78,39,2987
1065,6001,75,8,1983
1149,3817,26,41,3031
1698,7229,26,47,1667
1222,11037,86,18,2692
1389,8915,23,22,2848
1282,3210,56,14,2805
1082,7478,21,55,1763
1281,7869,50,40,2508
2148,3356,38,37,3069
1584,11454,23,5,2088
2219,3444,16,24,1881
1879,4757,63,59,2134
1936,4494,27,32,2227
1928,3390,60,8,2878
2318,3602,35,40,2883
1300,9029,66,6,2704
1269,3761,55,41,2344
1246,3662,45,38,3037
2103,9768,21,38,2129
1038,3770,73,46,2559
1198,9736,37,26,2574
1279,3632,65,20,2881
2021,10265,75,36,1730
1745,9847,69,46,3040
1743,7042,17,56,2900
2236,10607,19,36,3096
1743,7042,17,56,2900
1468,11291,17,5,1693
2062,10347,17,34,3093
1526,4370,71,35,2148
2169,7275,76,29,2885
2062,10347,17,34,3093
1028,10643,59,34,2388
2335,3393,80,55,2567
2324,9284,87,24,2233
2054,6825,42,23,1928
1243,7973,36,46,2637
1091,3644,60,42,2847
1675,6476,60,8,2899
2360,3950,33,43,1644
2198,5999,24,52,1913
1177,10019,68,11,2929
2464,7464,81,34,2593
1332,6886,45,53,1647
1760,4370,76,26,2369
1108,5561,62,5,2196
1786,5441,52,29,2028
1215,3512,85,25,2471
2350,6715,25,41,2984
1007,5905,43,33,1716
1356,11520,29,10,2264
1793,6572,25,21,2754
1758,7985,22,28,2058
1282,3210,56,14,2805
1277,8727,84,16,1772
2331,5949,55,39,2906
1078,7182,78,43,1738
2278,5550,47,31,2790
1370,11120,31,44,1726
1846,9665,29,32,2129
1234,3572,25,6,3169
1176,8767,42,19,2379
1552,4620,38,15,2399
1287,5985,73,55,1864
1326,11587,41,30,2947
2437,8301,57,17,1746
1540,3561,47,56,2013
2119,11386,77,13,3096
1988,10278,79,16,2224
1307,3869,61,48,3126
2489,8784,56,13,2046
1897,11377,76,36,2224
1887,11274,77,13,2443
1861,3133,27,42,2096
2247,5681,52,16,1651
1267,8089,86,10,2728
1553,11213,50,1,2278
2020,11896,35,39,1787
2414,6700,79,31,2235
1416,11388,24,49,3197
1553,11213,50,1,2278
2224,6073,82,43,1620
2196,3247,63,60,2899
1599,4783,57,29,2294
1213,6164,80,9,2711
1485,4429,43,25,2633
1999,6217,36,38,2023
2125,6744,41,42,2874
1517,3554,31,41,3105
1204,4823,65,55,2165
2436,3610,83,20,2416
2292,7344,62,17,2050
1075,11864,89,10,2242
1146,9225,18,58,2457
1887,11274,77,13,2443
2432,4768,62,34,2323
1338,7453,87,55,2650
1273,3285,30,17,3183
1338,7453,87,55,2650
1511,3092,76,49,2596
1483,8040,37,31,2806
1122,5308,41,26,3057
1094,3270,58,31,3017
2233,9309,31,19,2104
1215,3512,85,25,2471
1325,3708,71,32,2554
2463,6591,48,39,1704
1620,8220,88,7,1738
2047,3599,29,18,1927
1147,11208,19,2,2535
1188,9642,23,46,2448
2136,3667,87,16,1835
1232,7913,79,35,1804
1532,9288,28,43,2663
2358,8197,61,14,3092
1835,7576,89,24,2848
1742,11290,33,37,1920
1275,8413,77,60,2137
1239,10890,35,20,2163
1631,3497,86,5,2953
1754,11209,73,20,2714
1608,4421,69,27,2048
2294,10568,39,55,2587
1012,8642,47,41,2484
1268,11010,23,18,2033
1486,3088,45,60,2876
2470,3227,70,15,2961
1106,6536,16,13,1832
1770,6355,57,58,3118
1993,5736,57,57,2317
2403,5987,26,16,1987
2136,3667,87,16,1835
1136,8248,28,35,1830
1612,7960,80,44,1890
2453,10353,67,50,2334
2040,11368,59,10,1942
1696,6645,75,24,2903
2025,6801,23,24,2420
1385,11101,60,51,1742
1092,8086,89,4,2442
1233,3398,68,7,2126
2311,5694,58,5,1783
1418,8647,61,26,1954
1225,5080,31,20,1828
1614,5873,88,59,2111
1670,6307,54,51,2582
1984,9320,24,15,3052
2063,6753,23,13,2595
1259,10572,42,13,2857
1677,7441,56,3,1723
2317,7230,86,31,1935
1291,10550,22,37,3188
1328,7985,70,15,1921
1693,11241,86,27,2558
1706,10677,72,56,2474
1520,7757,18,21,3118
1460,6412,28,17,2236
1382,8258,45,25,1886
2157,5574,69,15,2272
1745,9847,69,46,3040
2253,10131,34,49,1601
2040,11368,59,10,1942
2429,6444,78,47,1977
1519,3890,63,11,2288
2354,8963,88,50,2553
2311,5694,58,5,1783
1599,4783,57,29,2294
2015,9886,32,45,2821
1151,11390,37,0,2136
1295,10032,63,43,2828
2346,5787,45,15,1738
1577,4379,32,49,2691
1545,10397,65,21,2073
2489,8784,56,13,2046
1656,9561,20,44,2838
1763,5155,84,41,1931
2479,10027,75,46,1835
1261,6939,40,13,2438
1099,3580,83,39,2891
1721,6558,61,46,1610
1289,9364,34,43,1863
1543,11077,69,30,1645
1956,4937,81,45,2805
1480,3268,70,28,2220
1284,4089,22,37,2818
1063,6871,62,25,2261
1702,9555,60,1,2765
1089,3855,24,55,1754
2075,4503,86,49,1854
1088,8754,59,34,2133
1423,10395,39,18,2449
2358,8197,61,14,3092
1892,3868,47,9,2678
1931,4118,56,34,1965
1936,4494,27,32,2227
1322,11967,45,51,2093
1613,8939,57,60,1869
2072,10803,64,50,2560
2491,9468,79,25,1871
1550,10128,22,59,3028
1410,7388,37,51,2883
1834,6212,75,41,3093
1260,5741,32,3,1995
1507,7296,19,50,2623
1115,9623,50,39,1641
2218,11994,32,32,1948
1508,5047,31,15,2629
1723,3628,60,14,2401
1875,6744,27,56,2709
1055,9934,69,6,2809
2203,4876,63,39,2645
2345,9050,48,26,2888
2231,9231,68,44,1751
2166,9160,71,41,2037
1075,11864,89,10,2242
1997,8405,71,41,2103
1926,3366,67,3,2452
1749,7494,77,55,2367
1594,7661,43,5,3061
1516,4400,27,11,2471
1239,10890,35,20,2163
1788,5675,37,13,2209
1835,7576,89,24,2848
2411,9484,27,19,1703
1112,8447,36,23,2655
1650,11429,34,57,2214
1908,6504,43,24,2706
2156,3251,77,28,2976
2072,10803,64,50,2560
1140,9828,29,33,2204
1465,10099,39,32,1698
1599,4783,57,29,2294
2055,5715,31,54,2273
1953,4161,81,45,2460
2037,3707,63,6,2115
1849,4539,26,34,2906
1856,10029,60,0,2979
1998,7856,53,50,2056
2122,4537,52,58,2337
1700,5391,66,33,2426
2399,8933,90,21,2954
1805,10501,79,40,2824
2403,5987,26,16,1987
1088,8754,59,34,2133
1943,6475,60,27,2019
1098,11458,69,14,3146
1716,6530,62,51,2428
2051,5854,85,27,1906
1908,6504,43,24,2706
2342,8837,42,24,2911
1916,5766,38,43,3166
1385,11101,60,51,1742
2150,9352,67,19,2376
1935,9624,42,51,2939
1263,11483,76,39,1751
2317,7230,86,31,1935
1957,3375,58,15,2199
2212,10012,50,27,2680
1734,7272,33,7,2492
2189,7691,74,32,3071
1173,6303,59,33,1603
1087,8306,40,1,2837
1688,11250,58,36,2802
1223,7039,47,45,2557
2445,6682,57,47,2644
1216,3847,40,5,1988
1984,9320,24,15,3052
2479,10027,75,46,1835
1952,3339,88,22,2977
2213,5168,71,23,2116
1464,8023,71,43,1669
1958,5629,88,16,3156
1999,6217,36,38,2023
1190,8502,81,41,2844
1025,7090,64,47,2247
1401,5797,50,31,2531
1930,9891,30,58,2481
2313,10975,28,48,2588
1853,5599,27,16,2697
1553,11213,50,1,2278
2262,7265,88,26,2258
1315,3252,21,54,2592
1873,6242,57,57,2552
1441,7791,27,48,1605
1525,10137,27,51,1747
1869,9044,46,34,2263
1337,9286,61,58,2230
2206,11534,83,46,2549
2071,11214,76,43,2276
2282,4839,78,55,3185
1298,8368,35,59,1704
1977,11920,31,16,2896
1783,11346,37,30,1697
1602,8530,81,51,2680
2387,5337,27,10,2689
1823,4200,89,15,1856
1135,11442,16,29,1972
1028,10643,59,34,2388
1199,8090,45,55,1846
1009,5743,79,49,3168
2351,4773,26,38,2670
2264,4010,90,22,2064
2494,6247,62,60,1727
1533,4536,23,14,2354
1219,3147,88,46,2093
2077,3609,66,25,2838
2171,4853,29,48,2706
2124,9301,25,26,2633
1227,7358,88,28,2150
2104,8813,86,35,1955
1769,11190,89,23,2668
1555,5230,87,4,2059
1885,11764,22,59,2909
1884,6599,48,21,2057
1679,7266,52,19,1683
1764,6125,53,11,1724
1328,7985,70,15,1921
2201,10108,19,7,2672
2432,4768,62,34,2323
2125,6744,41,42,2874
1245,10593,35,3,2446
1129,5190,40,27,2899
1232,7913,79,35,1804
1645,7579,42,50,2178
2149,7143,47,17,1985
1625,10496,41,9,2364
1316,3208,60,0,2125
1535,8898,15,18,3044
1880,9815,82,48,2595
1484,3079,43,39,2493
2494,6247,62,60,1727
1910,11342,16,15,2724
1400,9922,63,39,2706
1792,11165,68,43,2820
1782,5918,56,5,2937
2002,7832,15,7,2147
1702,9555,60,1,2765
2330,4864,74,2,2733
2278,5550,47,31,2790
2241,6262,33,5,2124
1206,11274,18,11,2311
1589,4945,86,41,1652
1317,4496,33,32,2939
1412,8787,63,30,2605
1203,9843,88,40,2228
1759,11571,53,11,2321
1317,4496,33,32,2939
1726,9224,44,13,2404
1056,6592,80,46,2390
1789,3546,30,40,2618
1935,9624,42,51,2939
1063,6871,62,25,2261
2031,6205,43,30,2183
1508,5047,31,15,2629
1557,10718,20,60,3072
1403,7802,52,18,2977
1693,11241,86,27,2558
1558,7381,47,13,1995
2446,9287,52,3,2299
1318,8756,67,29,1785
1549,10606,87,2,1679
2028,5662,16,12,2232
1980,9894,83,7,2629
2464,7464,81,34,2593
1478,9555,85,20,1654
1941,6642,72,5,2567
1757,4224,80,36,2604
1681,4842,32,56,2125
1468,11291,17,5,1693
2461,4293,36,42,1979
2111,10596,44,29,1613
1601,5650,38,17,2431
1657,11935,80,34,1975
1117,8595,65,23,2780
1405,6289,45,21,2443
2056,3269,64,43,2064
2227,5069,53,7,2981
2276,4513,79,55,2696
1069,11295,38,60,2612
1268,11010,23,18,2033
2314,4879,22,35,2638
1614,5873,88,59,2111
1461,3688,76,47,2458
2049,3255,30,27,2312
2458,3129,58,52,3102
1311,4313,40,1,2185
1643,3864,54,54,1976
2075,4503,86,49,1854
2214,7032,69,44,1824
1337,9286,61,58,2230
1441,7791,27,48,1605
1455,3639,39,31,2641
2015,9886,32,45,2821
2482,4419,35,21,2237
1380,5600,41,16,2087
1327,4994,20,6,2358
1597,4368,65,40,2951
1044,3636,41,44,1898
1618,4154,60,47,2561
2016,4173,77,58,2568
1536,5374,36,12,2345
1499,8875,79,58,3009
1162,9240,52,53,2647
2135,8878,78,16,2964
2356,6921,32,43,1835
1005,7922,60,35,2955
1298,8368,35,59,1704
1266,10640,66,37,3190
2318,3602,35,40,2883
1084,6463,30,41,3198
1711,11220,59,49,2485
2027,9653,38,25,1968
2264,4010,90,22,2064
1295,10032,63,43,2828
1427,7969,86,8,1862
1088,8754,59,34,2133
2472,4107,79,52,1617
1023,9874,59,50,2337
2326,9157,39,49,1744
2230,6013,60,21,2847
2167,10681,80,36,1918
2064,8274,72,58,2540
1198,9736,37,26,2574
2213,5168,71,23,2116
2255,9556,83,27,2815
1863,7769,25,58,2835
1292,11224,15,50,1646
2355,10414,67,37,2029
2424,4316,74,10,2579
1757,4224,80,36,2604
1263,11483,76,39,1751
2382,11255,60,52,2154
1200,4266,40,46,2119
1146,9225,18,58,2457
1766,4693,90,8,2952
2168,7882,58,11,2977
1385,11101,60,51,1742
1090,4136,26,31,1664
1997,8405,71,41,2103
1857,7441,23,11,2439
2162,5722,40,46,2814
1913,11991,33,41,3056
1177,10019,68,11,2929
2183,7239,16,0,3133
1861,3133,27,42,2096
1549,10606,87,2,1679
2105,4162,23,50,3180
1473,6814,66,9,3082
1729,5990,52,33,2343
2287,10101,58,47,3007
2161,5354,56,58,2518
2035,4664,62,55,3091
1737,3781,88,41,2575
1891,9281,28,46,2689
1128,10159,29,19,2395
1311,4313,40,1,2185
1262,6296,32,26,2560
2297,8972,57,29,1705
1942,3486,81,47,3059
2116,6022,37,17,3134
2213,5168,71,23,2116
1882,3851,34,43,1886
2456,6757,77,13,2906
2219,3444,16,24,1881
2383,7749,47,44,2267
1483,8040,37,31,2806
2495,6877,39,4,3129
2387,5337,27,10,2689
2358,8197,61,14,3092
1616,5348,56,23,2534
2137,6685,89,25,2275
2129,3395,26,37,3127
1182,9528,53,51,2728
2460,7489,15,49,1877
1699,11891,64,33,1801
2274,6787,33,35,3089
2443,11198,37,50,2509
1106,6536,16,13,1832
1459,6769,79,57,1764
1514,6051,82,34,2539
1161,9239,24,33,2043
1136,8248,28,35,1830
1904,5153,19,58,2780
1782,5918,56,5,2937
1570,3003,79,1,2923
2143,10584,71,9,2108
2255,9556,83,27,2815
1875,6744,27,56,2709
1528,5374,62,33,3142
2315,11801,72,8,2004
1218,3887,39,9,2393
1281,7869,50,40,2508
1793,6572,25,21,2754
2108,7647,68,59,3137
2272,4155,77,17,2663
1108,5561,62,5,2196
1910,11342,16,15,2724
2451,6891,54,39,1709
2103,9768,21,38,2129
1429,9417,76,39,1714
2140,9939,50,56,1628
1714,10327,24,23,1884
2075,4503,86,49,1854
1587,5140,67,49,2383
1610,3912,73,1,1960
2091,10784,35,9,2121
2312,5104,81,23,2730
2352,10586,28,14,2153
2211,11136,33,55,2516
2473,8409,50,42,1940
1212,11411,84,9,2273
2057,4762,88,25,2995
2224,6073,82,43,1620
2127,11396,80,39,2657
1713,7159,33,43,2269
1675,6476,60,8,2899
1153,6766,76,34,1738
2406,10011,24,30,2489
1752,4238,35,1,2138
2209,6631,50,23,2517
2169,7275,76,29,2885
1946,6461,63,24,2898
2346,5787,45,15,1738
1663,9055,39,10,1780
2028,5662,16,12,2232
1216,3847,40,5,1988
1824,8259,82,4,2759
1482,10176,89,56,2915
1200,4266,40,46,2119
2464,7464,81,34,2593
2153,7398,77,56,2012
1995,8842,52,23,3098
2165,5629,16,42,1699
1701,5626,22,15,2647
1769,11190,89,23,2668
