UserID,PostureScore,AlertTriggered,AlertTriggeredDate
2332,91.0,Yes,2025-08-25
2261,72.0,Yes,2025-09-28
2223,50.0,No,
1045,83.0,Yes,2025-05-11
2387,69.0,No,
2175,98.0,Yes,2025-12-28
1634,55.0,No,
2240,96.0,Yes,2025-07-19
1290,64.0,Yes,2025-05-26
2073,99.0,No,
1976,62.0,Yes,2025-06-23
1159,72.0,Yes,2025-01-10
2008,52.0,No,
1432,78.0,Yes,2025-12-24
1719,81.0,No,
2156,61.0,Yes,2025-02-05
2326,100.0,Yes,2025-06-17
1173,67.0,No,
2479,74.0,Yes,2025-10-31
2156,70.0,Yes,2025-07-13
1289,51.0,Yes,2025-05-29
2064,87.0,Yes,2025-03-25
1265,84.0,Yes,2025-06-30
1438,94.0,No,
2388,90.0,Yes,2025-06-21
1965,91.0,Yes,2025-08-15
1517,71.0,No,
1585,86.0,No,
1175,97.0,Yes,2025-08-22
1598,61.0,No,
2237,59.0,No,
1472,88.0,No,
1821,78.0,No,
2352,71.0,Yes,2025-07-29
2104,63.0,No,
1308,85.0,Yes,
2273,80.0,No,
1595,64.0,Yes,2025-08-30
2344,91.0,No,
2196,76.0,Yes,2025-04-10
1466,84.0,No,
2327,54.0,Yes,2025-08-01
1650,97.0,No,
1429,91.0,Yes,2025-01-07
2357,70.0,No,
2376,74.0,No,
2068,93.0,Yes,2025-10-20
2292,72.0,Yes,2025-12-05
1585,85.0,No,
2492,55.0,Yes,2025-05-09
1615,76.0,Yes,2025-09-16
1841,99.0,No,
1413,64.0,No,
1756,57.0,Yes,2025-04-25
2314,54.0,Yes,2025-11-16
2293,100.0,Yes,
1886,98.0,No,
1130,86.0,Yes,2025-10-29
1953,99.0,Yes,2025-07-04
2114,66.0,No,
1764,71.0,Yes,2025-08-19
1506,70.0,No,
2066,90.0,No,
2353,99.0,Yes,2025-03-31
1946,84.0,Yes,2025-05-16
1664,67.0,No,
1748,70.0,Yes,2025-11-20
1040,58.0,Yes,2025-12-25
1988,65.0,Yes,2025-12-13
2456,91.0,Yes,2025-09-09
2033,86.0,Yes,2025-09-25
1318,87.0,Yes,2025-11-07
1078,65.0,No,
1133,91.0,No,
1505,66.0,No,
1772,82.0,No,
1123,92.0,Yes,2025-11-15
2292,95.0,No,
1127,67.0,No,
1374,65.0,No,
1633,88.0,Yes,2025-03-04
1562,78.0,No,
2426,61.0,Yes,2025-03-21
1613,66.0,No,
1088,,No,
1678,93.0,Yes,2025-07-06
1029,71.0,No,
1241,100.0,No,
2063,72.0,No,
1597,88.0,No,
1261,81.0,Yes,2025-04-30
2370,63.0,Yes,2025-05-23
1709,81.0,Yes,2025-08-01
2441,85.0,Yes,2025-11-06
2387,98.0,Yes,2025-01-08
1186,68.0,Yes,2025-09-01
1680,87.0,Yes,2025-03-07
1558,69.0,No,
1846,54.0,No,
1221,95.0,Yes,2025-12-09
1850,73.0,Yes,2025-10-30
1525,100.0,No,
1742,55.0,Yes,2025-04-09
1877,65.0,No,
1446,94.0,No,
1756,84.0,Yes,2025-04-25
2393,95.0,Yes,2025-08-15
1163,71.0,No,
2434,98.0,Yes,2025-10-26
2464,57.0,No,
2259,54.0,Yes,2025-11-15
1050,92.0,No,
1704,53.0,No,
1755,63.0,Yes,2025-05-24
1063,63.0,No,
2400,95.0,No,
1474,62.0,Yes,2025-08-01
1961,,Yes,2025-07-28
1927,63.0,No,
2249,70.0,No,
1178,74.0,No,
1724,54.0,Yes,2025-05-27
1469,60.0,No,
2484,97.0,Yes,2025-01-17
1825,55.0,Yes,2025-04-05
2403,82.0,No,
1455,99.0,Yes,2025-08-01
1762,66.0,No,
1666,52.0,Yes,2025-07-26
1053,88.0,No,
2017,90.0,No,
1425,82.0,No,
2088,96.0,Yes,2025-03-02
2326,68.0,Yes,2025-12-02
1680,56.0,No,
2365,57.0,Yes,2025-03-14
1055,59.0,No,
2380,94.0,Yes,2025-10-15
2208,57.0,Yes,2025-10-11
2010,90.0,Yes,2025-12-05
1943,84.0,No,
1334,84.0,No,
1456,65.0,Yes,2025-09-20
1836,90.0,No,
1067,100.0,No,
1714,52.0,Yes,2025-03-07
1761,51.0,Yes,2025-09-27
1057,87.0,Yes,2025-10-20
2136,51.0,Yes,2025-06-09
1153,65.0,Yes,2025-01-10
1634,64.0,Yes,2025-04-01
1891,100.0,No,
1461,51.0,Yes,2025-06-27
1998,51.0,No,
1995,83.0,No,
2061,74.0,No,
2055,81.0,No,
1187,65.0,No,
2074,98.0,No,
1951,60.0,No,
1562,92.0,No,
2018,95.0,No,
2188,55.0,Yes,2025-03-22
2039,52.0,No,
1801,74.0,Yes,2025-10-18
1887,53.0,No,
2352,91.0,No,
1911,54.0,No,
1867,95.0,Yes,2025-01-15
1764,63.0,Yes,2025-04-10
1878,77.0,Yes,2025-03-04
2162,,Yes,2025-09-01
1190,50.0,No,
1189,62.0,Yes,
1544,94.0,Yes,2025-06-29
2490,91.0,No,
2297,80.0,No,
2290,53.0,No,
2065,77.0,No,
2457,63.0,No,
1914,68.0,No,
1202,62.0,Yes,2025-02-07
1323,61.0,No,
2473,55.0,Yes,2025-05-28
1272,92.0,Yes,2025-06-26
1233,79.0,Yes,2025-09-21
1855,67.0,No,
2072,64.0,No,
1879,62.0,Yes,2025-11-26
1005,78.0,No,
2078,70.0,Yes,2025-10-28
1652,71.0,No,
2181,92.0,Yes,2025-05-11
2342,82.0,Yes,2025-05-19
1071,89.0,Yes,2025-05-15
1193,86.0,Yes,2025-03-11
1061,56.0,No,
2319,54.0,No,
1841,75.0,No,
2132,,Yes,2025-06-14
1061,51.0,Yes,2025-09-17
1794,73.0,No,
1213,59.0,No,
2431,78.0,Yes,2025-11-15
1040,,Yes,2025-04-22
1239,63.0,No,
1593,88.0,No,
1199,91.0,No,
2496,76.0,Yes,2025-05-14
1537,79.0,Yes,2025-05-18
1727,74.0,No,
2157,99.0,Yes,2025-09-14
1772,76.0,No,
2108,93.0,Yes,2025-03-08
1181,78.0,Yes,2025-09-24
2425,75.0,Yes,2025-03-11
1414,57.0,No,
1659,68.0,Yes,2025-06-26
1045,85.0,No,
1136,70.0,No,
2398,54.0,Yes,2025-04-08
1113,54.0,No,
1916,73.0,Yes,2025-07-12
1096,94.0,Yes,2025-06-29
1303,96.0,No,
1396,62.0,No,
2366,76.0,No,
2055,53.0,No,
2155,57.0,No,
1829,67.0,No,
1968,69.0,Yes,2025-10-12
1597,77.0,No,
1149,78.0,Yes,2025-11-09
1022,55.0,Yes,2025-09-10
1444,73.0,No,
2031,67.0,Yes,2025-05-24
2071,71.0,No,
1164,79.0,No,
2454,73.0,Yes,2025-03-19
1175,77.0,No,
1962,55.0,No,
1856,71.0,Yes,2025-04-30
2371,55.0,Yes,2025-08-29
1997,95.0,Yes,2025-01-08
2135,95.0,No,
1045,75.0,Yes,2025-03-06
1515,80.0,Yes,2025-10-23
1523,96.0,No,
2286,87.0,Yes,2025-03-21
2003,55.0,Yes,2025-10-19
1896,50.0,Yes,2025-04-08
1704,90.0,Yes,2025-01-09
1126,93.0,No,
1145,92.0,Yes,2025-11-30
1522,92.0,Yes,2025-08-23
1593,53.0,No,
1929,70.0,Yes,2025-07-12
1915,62.0,Yes,2025-06-05
1726,55.0,Yes,2025-04-15
1644,78.0,No,
1299,51.0,No,
2314,58.0,No,
2183,89.0,Yes,2025-07-11
1995,86.0,No,
1039,86.0,No,
2254,88.0,No,
2483,69.0,No,
1686,88.0,No,
1470,61.0,Yes,2025-07-16
1912,54.0,Yes,2025-11-04
2464,56.0,Yes,2025-12-01
1867,53.0,No,
1834,94.0,No,
1638,90.0,Yes,2025-05-31
1967,76.0,Yes,2025-02-22
2282,99.0,Yes,2025-12-20
1981,72.0,Yes,2025-02-05
1240,84.0,No,
2220,99.0,No,
1441,58.0,No,
1208,87.0,No,
1281,51.0,No,
1592,60.0,No,
2101,50.0,No,
1563,76.0,Yes,2025-03-21
1664,97.0,Yes,2025-12-14
1568,57.0,No,
2270,62.0,Yes,2025-12-02
1400,87.0,No,
2366,58.0,Yes,2025-11-02
2203,89.0,No,
2172,64.0,No,
2315,64.0,Yes,2025-08-29
2056,55.0,No,
1374,73.0,No,
1809,53.0,No,
1988,90.0,No,
2088,54.0,Yes,2025-06-18
1542,70.0,No,
2054,73.0,No,
1783,71.0,Yes,2025-09-21
1789,58.0,Yes,2025-08-07
1563,76.0,Yes,2025-03-21
1994,64.0,Yes,2025-12-08
1857,71.0,No,
1683,71.0,Yes,2025-09-18
2346,76.0,No,
1225,61.0,No,
1603,65.0,No,
1434,98.0,No,
1932,76.0,Yes,2025-12-21
2237,62.0,Yes,2025-03-12
2330,89.0,No,
1850,50.0,Yes,2025-06-16
1015,100.0,Yes,2025-08-31
1839,53.0,Yes,2025-06-01
1542,60.0,No,
1495,97.0,Yes,2025-03-18
1304,72.0,Yes,2025-09-22
1758,90.0,No,
1899,68.0,No,
1745,98.0,Yes,2025-11-14
2254,90.0,No,
1654,67.0,No,
1083,93.0,No,
1605,55.0,No,
1271,95.0,Yes,2025-08-25
2221,86.0,Yes,2025-11-06
2169,91.0,Yes,2025-01-02
1096,98.0,Yes,2025-05-19
2001,78.0,Yes,2025-03-14
2068,82.0,Yes,2025-06-18
2058,69.0,No,
1524,58.0,No,
1861,51.0,No,
1302,59.0,No,
2229,89.0,No,
1167,85.0,No,
2006,82.0,Yes,2025-09-01
1041,76.0,No,
2484,85.0,Yes,2025-01-08
1081,81.0,Yes,2025-05-13
1368,94.0,Yes,2025-10-09
1005,74.0,No,
1521,73.0,Yes,2025-07-17
1556,69.0,No,
2470,58.0,Yes,2025-07-01
1960,62.0,Yes,2025-03-09
2260,63.0,No,
1440,81.0,Yes,2025-05-29
2256,70.0,No,
2131,98.0,No,
1899,96.0,Yes,2025-06-14
1972,54.0,Yes,2025-04-12
2481,68.0,Yes,2025-05-04
1060,62.0,No,
1971,82.0,No,
2140,65.0,No,
1659,88.0,No,
1867,84.0,No,
1877,85.0,Yes,2025-01-11
1540,61.0,Yes,2025-07-27
2457,60.0,Yes,2025-02-22
2373,84.0,No,
2133,54.0,No,
1425,78.0,No,
1249,60.0,Yes,2025-02-07
1564,100.0,No,
1327,99.0,Yes,2025-04-26
1060,98.0,Yes,2025-04-17
2478,88.0,Yes,2025-09-22
1059,91.0,No,
2107,90.0,No,
1899,70.0,No,
1485,76.0,Yes,2025-09-11
1272,88.0,No,
1990,62.0,Yes,2025-08-24
1342,87.0,No,
2056,93.0,Yes,2025-04-07
1853,81.0,Yes,2025-09-27
1742,74.0,Yes,2025-06-18
1293,88.0,Yes,2025-07-08
1011,88.0,Yes,2025-11-30
1647,56.0,No,
1460,83.0,No,
1047,53.0,No,
2262,94.0,No,
1265,96.0,Yes,2025-05-25
1596,96.0,Yes,2025-10-01
1892,90.0,No,
2105,96.0,Yes,2025-09-02
1998,58.0,Yes,2025-10-24
1294,92.0,No,
1134,52.0,No,
1820,59.0,Yes,2025-12-21
1468,58.0,Yes,2025-12-26
2352,93.0,No,
1406,84.0,No,
2310,67.0,No,
1243,86.0,Yes,2025-11-08
1003,78.0,No,
1764,50.0,Yes,2025-07-11
1416,59.0,No,
1823,73.0,No,
1662,70.0,No,
1537,63.0,No,
2149,93.0,Yes,2025-11-05
1751,77.0,Yes,2025-09-26
1581,98.0,Yes,2025-04-10
1732,84.0,No,
2009,95.0,Yes,2025-04-16
1887,61.0,Yes,2025-05-14
1100,50.0,Yes,2025-05-05
1824,89.0,Yes,2025-05-11
2389,76.0,Yes,2025-12-16
1733,68.0,No,
1757,67.0,Yes,2025-08-16
1760,93.0,No,
1017,51.0,No,
2495,73.0,No,
2270,70.0,No,
1410,77.0,Yes,2025-05-05
1610,89.0,Yes,2025-06-22
2086,75.0,No,
1581,54.0,Yes,2025-01-18
1768,59.0,Yes,2025-03-18
1238,61.0,Yes,2025-03-14
1833,89.0,No,
1577,96.0,No,
1950,84.0,Yes,2025-01-19
2368,65.0,No,
2045,66.0,Yes,
1383,97.0,No,
1919,95.0,No,
2192,94.0,No,
1065,56.0,Yes,2025-01-25
1149,78.0,Yes,2025-08-23
1698,79.0,Yes,2025-07-27
1222,83.0,No,
1389,75.0,No,
1282,73.0,Yes,2025-04-18
1082,80.0,No,
1281,66.0,Yes,2025-04-30
2148,51.0,No,
1584,60.0,Yes,2025-09-25
2219,70.0,No,
1879,100.0,No,
1936,95.0,Yes,2025-06-04
1928,79.0,No,
2318,75.0,Yes,2025-05-24
1300,99.0,Yes,2025-03-29
1269,98.0,No,
1246,78.0,Yes,2025-10-25
2103,99.0,No,
1038,88.0,No,
1198,68.0,Yes,2025-06-25
1279,74.0,Yes,2025-12-06
2021,97.0,No,
1745,83.0,No,
1743,75.0,Yes,2025-04-01
2236,93.0,Yes,2025-04-22
1743,88.0,No,
1468,80.0,Yes,2025-02-03
2062,82.0,No,
1526,91.0,Yes,2025-12-31
2169,74.0,No,
2062,78.0,Yes,2025-12-30
1028,50.0,Yes,2025-04-29
2335,77.0,No,
2324,67.0,Yes,2025-05-16
2054,76.0,Yes,2025-05-30
1243,67.0,Yes,2025-04-07
1091,99.0,Yes,2025-01-29
1675,77.0,No,
2360,75.0,Yes,2025-10-10
2198,54.0,Yes,2025-05-21
1177,82.0,No,
2464,65.0,No,
1332,98.0,No,
1760,60.0,No,
1108,72.0,No,
1786,79.0,Yes,2025-04-30
1215,78.0,Yes,2025-07-03
2350,100.0,No,
1007,92.0,No,
1356,77.0,No,
1793,53.0,Yes,2025-01-27
1758,66.0,Yes,2025-09-21
1282,59.0,Yes,2025-03-05
1277,58.0,Yes,2025-12-07
2331,54.0,No,
1078,64.0,No,
2278,94.0,No,
1370,82.0,No,
1846,55.0,Yes,2025-04-27
1234,,Yes,2025-12-11
1176,83.0,No,
1552,75.0,No,
1287,55.0,No,
1326,60.0,No,
2437,88.0,Yes,2025-12-18
1540,78.0,Yes,2025-06-29
2119,75.0,No,
1988,60.0,Yes,2025-08-11
1307,63.0,Yes,2025-10-20
2489,60.0,Yes,2025-09-05
1897,76.0,No,
1887,94.0,Yes,2025-06-21
1861,86.0,No,
2247,94.0,No,
1267,96.0,Yes,2025-05-09
1553,65.0,Yes,2025-09-28
2020,73.0,Yes,2025-01-15
2414,71.0,Yes,2025-04-09
1416,81.0,No,
1553,66.0,No,
2224,93.0,Yes,2025-06-21
2196,99.0,Yes,2025-09-18
1599,52.0,No,
1213,83.0,Yes,2025-03-02
1485,100.0,Yes,2025-06-20
1999,50.0,Yes,2025-04-09
2125,93.0,No,
1517,81.0,No,
1204,56.0,No,
2436,54.0,Yes,2025-08-13
2292,90.0,No,
1075,92.0,No,
1146,58.0,No,
1887,99.0,No,
2432,95.0,No,
1338,85.0,No,
1273,86.0,No,
1338,56.0,Yes,2025-03-18
1511,96.0,Yes,2025-05-25
1483,77.0,No,
1122,56.0,Yes,2025-11-21
1094,81.0,No,
2233,77.0,Yes,2025-09-12
1215,58.0,Yes,2025-11-29
1325,90.0,No,
2463,100.0,No,
1620,85.0,Yes,2025-12-27
2047,89.0,No,
1147,85.0,Yes,2025-09-09
1188,75.0,No,
2136,71.0,No,
1232,65.0,Yes,2025-11-20
1532,98.0,Yes,2025-12-23
2358,72.0,No,
1835,89.0,No,
1742,61.0,Yes,2025-05-16
1275,73.0,No,
1239,65.0,No,
1631,98.0,No,
1754,52.0,No,
1608,57.0,No,
2294,89.0,Yes,2025-09-01
1012,51.0,No,
1268,85.0,Yes,2025-12-30
1486,72.0,Yes,2025-11-02
2470,98.0,Yes,2025-04-14
1106,84.0,Yes,2025-12-16
1770,50.0,No,
1993,100.0,No,
2403,95.0,No,
2136,96.0,No,
1136,99.0,No,
1612,81.0,No,
2453,81.0,Yes,2025-09-16
2040,90.0,Yes,2025-07-01
1696,94.0,No,
2025,90.0,Yes,2025-04-19
1385,58.0,No,
1092,83.0,No,
1233,97.0,No,
2311,56.0,Yes,2025-01-16
1418,63.0,Yes,2025-09-16
1225,52.0,Yes,2025-07-20
1614,91.0,No,
1670,67.0,Yes,2025-09-23
1984,59.0,No,
2063,61.0,Yes,2025-01-07
1259,100.0,No,
1677,65.0,No,
2317,58.0,Yes,2025-07-10
1291,96.0,Yes,2025-05-14
1328,53.0,Yes,2025-08-13
1693,69.0,Yes,2025-09-18
1706,84.0,No,
1520,,Yes,2025-03-07
1460,70.0,No,
1382,50.0,Yes,2025-07-13
2157,67.0,No,
1745,57.0,Yes,2025-11-08
2253,96.0,No,
2040,88.0,No,
2429,97.0,Yes,2025-09-17
1519,60.0,No,
2354,51.0,Yes,2025-12-27
2311,77.0,Yes,2025-12-06
1599,87.0,Yes,2025-05-14
2015,75.0,No,
1151,87.0,No,
1295,60.0,No,
2346,68.0,Yes,2025-12-15
1577,81.0,No,
1545,77.0,No,
2489,71.0,Yes,2025-10-03
1656,86.0,Yes,2025-07-11
1763,70.0,No,
2479,88.0,Yes,2025-04-11
1261,85.0,No,
1099,57.0,Yes,2025-12-05
1721,54.0,Yes,2025-04-29
1289,64.0,No,
1543,85.0,Yes,2025-05-25
1956,61.0,No,
1480,52.0,Yes,2025-07-12
1284,79.0,No,
1063,87.0,No,
1702,76.0,Yes,2025-10-02
1089,90.0,Yes,2025-11-28
2075,70.0,No,
1088,61.0,No,
1423,97.0,Yes,2025-06-09
2358,88.0,Yes,2025-03-31
1892,65.0,Yes,2025-06-21
1931,81.0,Yes,2025-12-23
1936,91.0,Yes,2025-11-22
1322,62.0,Yes,2025-12-09
1613,93.0,Yes,2025-03-25
2072,93.0,Yes,2025-06-04
2491,74.0,Yes,2025-04-25
1550,50.0,No,
1410,61.0,Yes,2025-04-29
1834,98.0,Yes,2025-06-09
1260,66.0,No,
1507,64.0,Yes,2025-04-02
1115,91.0,No,
2218,98.0,Yes,2025-06-29
1508,76.0,No,
1723,76.0,No,
1875,100.0,Yes,2025-10-06
1055,56.0,No,
2203,91.0,Yes,2025-08-05
2345,82.0,Yes,2025-12-31
2231,54.0,Yes,2025-03-10
2166,75.0,Yes,2025-03-21
1075,64.0,Yes,2025-09-26
1997,50.0,No,
1926,86.0,Yes,2025-05-06
1749,91.0,No,
1594,98.0,Yes,2025-12-16
1516,98.0,No,
1239,51.0,No,
1788,67.0,Yes,2025-10-18
1835,77.0,Yes,2025-09-09
2411,79.0,No,
1112,50.0,Yes,2025-06-06
1650,59.0,No,
1908,77.0,No,
2156,74.0,Yes,
2072,67.0,Yes,2025-04-11
1140,69.0,No,
1465,64.0,No,
1599,80.0,No,
2055,92.0,Yes,2025-11-25
1953,73.0,No,
2037,91.0,No,
1849,85.0,No,
1856,68.0,Yes,2025-02-20
1998,82.0,Yes,2025-01-29
2122,86.0,Yes,2025-05-02
1700,85.0,Yes,2025-08-18
2399,96.0,No,
1805,58.0,No,
2403,76.0,No,
1088,70.0,No,
1943,59.0,No,
1098,72.0,No,
1716,50.0,Yes,2025-04-15
2051,77.0,No,
1908,76.0,Yes,2025-08-17
2342,53.0,Yes,2025-03-20
1916,81.0,No,
1385,98.0,No,
2150,69.0,No,
1935,70.0,No,
1263,94.0,No,
2317,59.0,Yes,2025-11-14
1957,53.0,Yes,2025-04-02
2212,80.0,No,
1734,72.0,Yes,2025-11-03
2189,57.0,Yes,2025-01-13
1173,52.0,No,
1087,100.0,Yes,2025-06-28
1688,80.0,No,
1223,56.0,Yes,2025-03-06
2445,72.0,Yes,2025-05-23
1216,60.0,Yes,2025-12-16
1984,71.0,No,
2479,76.0,No,
1952,68.0,No,
2213,85.0,Yes,2025-09-25
1464,85.0,Yes,2025-04-30
1958,56.0,No,
1999,85.0,No,
1190,54.0,Yes,2025-08-24
1025,64.0,Yes,2025-06-18
1401,79.0,No,
1930,78.0,No,
2313,63.0,Yes,2025-06-24
1853,91.0,Yes,2025-06-01
1553,81.0,No,
2262,72.0,No,
1315,97.0,Yes,2025-12-23
1873,64.0,No,
1441,63.0,No,
1525,87.0,No,
1869,88.0,No,
1337,86.0,No,
2206,88.0,No,
2071,91.0,Yes,2025-12-09
2282,54.0,Yes,2025-10-21
1298,74.0,Yes,2025-12-22
1977,98.0,Yes,2025-12-22
1783,94.0,Yes,2025-01-28
1602,86.0,Yes,2025-06-04
2387,74.0,Yes,2025-08-29
1823,83.0,No,
1135,54.0,Yes,2025-04-26
1028,97.0,No,
1199,54.0,No,
1009,66.0,Yes,2025-12-14
2351,100.0,No,
2264,56.0,No,
2494,66.0,No,
1533,76.0,Yes,2025-06-08
1219,95.0,Yes,2025-12-08
2077,94.0,No,
2171,95.0,No,
2124,71.0,Yes,2025-05-06
1227,92.0,No,
2104,,Yes,2025-08-18
1769,64.0,Yes,2025-12-08
1555,80.0,Yes,2025-07-28
1885,63.0,No,
1884,92.0,No,
1679,76.0,Yes,2025-05-22
1764,62.0,No,
1328,84.0,Yes,2025-02-16
2201,70.0,Yes,2025-07-22
2432,72.0,No,
2125,91.0,No,
1245,59.0,Yes,2025-07-08
1129,100.0,Yes,2025-09-26
1232,91.0,Yes,2025-11-29
1645,96.0,Yes,2025-03-16
2149,99.0,Yes,2025-02-21
1625,94.0,No,
1316,56.0,Yes,2025-06-21
1535,93.0,No,
1880,90.0,No,
1484,56.0,Yes,2025-09-04
2494,64.0,Yes,2025-06-05
1910,79.0,No,
1400,96.0,No,
1792,80.0,No,
1782,56.0,Yes,2025-07-22
2002,60.0,No,
1702,76.0,No,
2330,79.0,No,
2278,52.0,Yes,2025-02-08
2241,100.0,Yes,2025-08-26
1206,89.0,No,
1589,69.0,Yes,2025-06-03
1317,84.0,No,
1412,59.0,No,
1203,98.0,No,
1759,61.0,No,
1317,80.0,Yes,2025-02-03
1726,83.0,No,
1056,96.0,Yes,2025-06-12
1789,96.0,Yes,2025-04-03
1935,65.0,No,
1063,85.0,Yes,2025-06-07
2031,100.0,Yes,2025-11-18
1508,59.0,Yes,2025-07-01
1557,63.0,No,
1403,71.0,No,
1693,65.0,No,
1558,66.0,No,
2446,75.0,No,
1318,71.0,Yes,2025-10-24
1549,51.0,No,
2028,89.0,No,
1980,62.0,No,
2464,53.0,Yes,2025-10-29
1478,84.0,Yes,2025-02-03
1941,83.0,Yes,2025-06-11
1757,60.0,Yes,2025-04-04
1681,73.0,Yes,2025-05-19
1468,85.0,No,
2461,95.0,No,
2111,84.0,No,
1601,74.0,No,
1657,54.0,No,
1117,93.0,Yes,2025-10-20
1405,53.0,No,
2056,55.0,No,
2227,62.0,Yes,2025-12-23
2276,51.0,Yes,2025-11-21
1069,80.0,Yes,2025-05-21
1268,92.0,No,
2314,95.0,No,
1614,95.0,No,
1461,86.0,Yes,2025-12-24
2049,70.0,Yes,2025-05-22
2458,99.0,No,
1311,56.0,Yes,2025-12-28
1643,61.0,No,
2075,57.0,No,
2214,56.0,Yes,2025-05-17
1337,97.0,No,
1441,52.0,Yes,2025-01-04
1455,86.0,No,
2015,89.0,Yes,2025-03-02
2482,79.0,Yes,2025-09-03
1380,94.0,Yes,2025-01-27
1327,60.0,Yes,2025-02-22
1597,69.0,No,
1044,78.0,No,
1618,69.0,No,
2016,86.0,No,
1536,57.0,Yes,2025-08-20
1499,88.0,No,
1162,95.0,No,
2135,97.0,No,
2356,66.0,Yes,2025-07-14
1005,65.0,No,
1298,87.0,Yes,2025-02-11
1266,81.0,Yes,2025-07-27
2318,70.0,Yes,2025-10-15
1084,56.0,No,
1711,67.0,No,
2027,85.0,No,
2264,63.0,No,
1295,89.0,Yes,2025-01-06
1427,60.0,No,
1088,92.0,No,
2472,89.0,No,
1023,71.0,No,
2326,75.0,Yes,2025-10-03
2230,62.0,No,
2167,64.0,Yes,2025-03-16
2064,59.0,No,
1198,56.0,No,
2213,84.0,No,
2255,66.0,No,
1863,81.0,No,
1292,53.0,Yes,2025-10-13
2355,90.0,Yes,2025-12-28
2424,73.0,No,
1757,53.0,Yes,2025-04-16
1263,64.0,No,
2382,54.0,Yes,2025-01-02
1200,60.0,Yes,2025-10-08
1146,71.0,Yes,2025-10-07
1766,51.0,No,
2168,67.0,Yes,2025-02-06
1385,81.0,Yes,2025-07-09
1090,90.0,Yes,2025-03-02
1997,89.0,No,
1857,72.0,No,
2162,91.0,No,
1913,92.0,No,
1177,99.0,No,
2183,70.0,No,
1861,86.0,Yes,2025-08-05
1549,55.0,No,
2105,82.0,Yes,2025-06-26
1473,92.0,Yes,2025-01-16
1729,,Yes,2025-08-05
2287,99.0,Yes,2025-06-02
2161,69.0,No,
2035,89.0,No,
1737,70.0,No,
1891,77.0,No,
1128,66.0,No,
1311,61.0,No,
1262,50.0,No,
2297,52.0,Yes,2025-10-20
1942,76.0,No,
2116,95.0,Yes,2025-10-09
2213,74.0,Yes,2025-11-21
1882,63.0,No,
2456,74.0,No,
2219,55.0,No,
2383,91.0,Yes,2025-06-30
1483,94.0,No,
2495,68.0,No,
2387,64.0,No,
2358,54.0,No,
1616,91.0,Yes,2025-05-05
2137,80.0,No,
2129,69.0,No,
1182,89.0,Yes,2025-12-19
2460,65.0,Yes,2025-01-12
1699,98.0,Yes,2025-08-09
2274,89.0,Yes,2025-11-11
2443,53.0,No,
1106,56.0,Yes,2025-08-07
1459,61.0,No,
1514,86.0,No,
1161,79.0,Yes,2025-02-21
1136,97.0,Yes,2025-10-28
1904,83.0,Yes,2025-08-22
1782,65.0,No,
1570,56.0,No,
2143,79.0,Yes,2025-04-06
2255,58.0,No,
1875,76.0,Yes,2025-08-30
1528,97.0,Yes,2025-08-23
2315,63.0,Yes,2025-02-04
1218,55.0,No,
1281,50.0,Yes,2025-05-14
1793,51.0,No,
2108,51.0,No,
2272,91.0,No,
1108,88.0,No,
1910,64.0,Yes,2025-08-20
2451,51.0,Yes,2025-12-25
2103,56.0,No,
1429,94.0,No,
2140,75.0,No,
1714,99.0,No,
2075,62.0,No,
1587,87.0,Yes,2025-05-22
1610,51.0,Yes,2025-04-09
2091,79.0,Yes,2025-04-29
2312,73.0,No,
2352,63.0,Yes,2025-07-01
2211,55.0,No,
2473,64.0,No,
1212,87.0,No,
2057,56.0,No,
2224,90.0,No,
2127,56.0,No,
1713,81.0,Yes,2025-03-26
1675,75.0,No,
1153,73.0,Yes,2025-09-03
2406,95.0,Yes,2025-02-15
1752,73.0,Yes,2025-07-10
2209,96.0,Yes,2025-11-26
2169,50.0,Yes,2025-08-10
1946,75.0,Yes,2025-10-29
2346,56.0,No,
1663,96.0,No,
2028,67.0,Yes,2025-10-05
1216,58.0,No,
1824,74.0,No,
1482,52.0,Yes,2025-04-02
1200,84.0,Yes,2025-10-20
2464,68.0,No,
2153,85.0,No,
1995,54.0,Yes,2025-05-11
2165,71.0,No,
1701,95.0,No,
1769,98.0,Yes,2025-06-30
